date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:43	93553/93553	---M--	200	added ('OK')	image/png	etag:%225564f4f725d146074dee04e5f719ea6f%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/617a5770bb2dc7215457a1a4_sNhj7aOahqakILvNKh32DGguHDP5tc_9z7l7Boe1MoUdu7WzzSRN5dQOLIfRN43jo10Y7ZwF4Tz2_BoazmnHxju6j67OcnUDtV9AcYsZEyoJitcGnLHGp6_i8r4DpT4UA663sdwv.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/617a5770bb2dc7215457a1a4_sNhj7aOahqakILvNKh32DGguHDP5tc_9z7l7Boe1MoUdu7WzzSRN5dQOLIfRN43jo10Y7ZwF4Tz2_BoazmnHxju6j67OcnUDtV9AcYsZEyoJitcGnLHGp6_i8r4DpT4UA663sdwv.f	(from https://www.2gethr.xyz/post/staying-clean-safe-while-you-cowork)
15:46:44	106232/106232	---M--	200	added ('OK')	image/png	etag:%229f387e44dbe876884a59d584e459fb5a%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6155b64e6fa83ad42d554a9c_N5duX0BSNFJSMV6ytX9ZReBrRF55rnlELVNdiSUmUALFYkiS7qS8Q_1PyXN5dr1HQInNC1Qf3YeZdoeaD2Li7xqwI6p_xCLkH9wLywB5g11E1rcq1IE9-2Dtl1sIsgyiZeU4PqgO%3Ds0.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6155b64e6fa83ad42d554a9c_N5duX0BSNFJSMV6ytX9ZReBrRF55rnlELVNdiSUmUALFYkiS7qS8Q_1PyXN5dr1HQInNC1Qf3YeZdoeaD2Li7xqwI6p_xCLkH9wLywB5g11E1rcq1IE9-2Dtl1sIsgyiZeU4PqgO=s	(from https://www.2gethr.xyz/post/hybrid-workforces-show-up-for-health)
15:46:46	82216/82216	---M--	200	added ('OK')	image/jpeg	etag:%22e4ea42a2869e12a740fca70995523550%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601a802ae03bc21ae1a22119_1_wa4hm8aFeJW3xjEs6i0qjA.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601a802ae03bc21ae1a22119_1_wa4hm8aFeJW3xjEs6i0qjA.jpg	(from https://www.2gethr.xyz/post/health-safety-rated)
15:46:46	1181859/1181859	---M--	200	added ('OK')	image/jpeg	etag:%22ef1a3166e520641f029432c320a9193b%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf5a0092c6cbc89610c9b_IMG_8692%20-%20Copy.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf5a0092c6cbc89610c9b_IMG_8692%20-%20Copy.jpg	(from https://www.2gethr.xyz/post/superwoman)
15:46:47	1035650/1035650	---M--	200	added ('OK')	image/jpeg	etag:%22e8bbe71f45467b7937f00128c209bfdc%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf5fba8de63b0448ce4ec_IMG_8826.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf5fba8de63b0448ce4ec_IMG_8826.jpg	(from https://www.2gethr.xyz/post/superwoman)
15:46:47	18570/18570	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:16:46%20GMT	https://www.2gethr.xyz/post/home-offices-fail	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/home-offices-fail.html	(from https://www.2gethr.xyz/blogs?4b72de26_page=2)
15:46:48	14592/14592	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:16:47%20GMT	https://www.2gethr.xyz/post/humanizing-workspaces	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/humanizing-workspaces.html	(from https://www.2gethr.xyz/blogs?4b72de26_page=2)
15:46:49	88430/88430	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:16:48%20GMT	https://www.2gethr.xyz/blogs?4b72de26_page=1	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/blogs70ac.html	(from https://www.2gethr.xyz/blogs?4b72de26_page=2)
15:46:50	26531/26531	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:16:49%20GMT	https://www.2gethr.xyz/old-home	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/old-home.html	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:51	8480/8480	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:16:50%20GMT	https://www.2gethr.xyz/book-an-experience	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/book-an-experience.html	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:51	4103/4103	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ad6e6fd2000fc6d129eb59e54e43a122%22	https://www.2gethr.xyz/%22https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed84f8802c24b7fee9d4280_COVID-bgMin-poster-00001.jpg%22	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/_https_/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed84f8802c24b7fee9d4280_COVID-bgMin-poster-00001.jpg_	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:51	3958639/3958639	---M--	200	added ('OK')	image/jpeg	etag:%22dea9d6c313a21b62ac7acc922a0a2214%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601cdfc0f9edabcea4b0ca3b_pexels-ketut-subiyanto-4473893.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601cdfc0f9edabcea4b0ca3b_pexels-ketut-subiyanto-4473893.jpg	(from https://www.2gethr.xyz/blogs?4b72de26_page=2)
15:46:53	1186313/1186313	---M--	200	added ('OK')	image/jpeg	etag:%227acf114ba4df3593b0592f4115054d68%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344d91357167e7a9a08b_desks.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344d91357167e7a9a08b_desks.jpg	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:54	854247/854247	---M--	200	added ('OK')	image/jpeg	etag:%22641bd2444c43afa2f11f5e7d47cf0f1e%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344c5855ee25665857b2_highTouch.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344c5855ee25665857b2_highTouch.jpg	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:54	1686370/1686370	---M--	200	added ('OK')	image/jpeg	etag:%22240f007d56c07cd41731fabe94bfdb67%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344d01927f0980cd7d70_meetingRooms.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344d01927f0980cd7d70_meetingRooms.jpg	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:55	4103/4103	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ad6e6fd2000fc6d129eb59e54e43a122%22	https://www.2gethr.xyz/%22https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7353fa37f0600d89b6897_2gethrPM-2-2-poster-00001.jpg%22	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/_https_/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7353fa37f0600d89b6897_2gethrPM-2-2-poster-00001.jpg_	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:56	136254/136254	---M--	200	added ('OK')	image/png	etag:%222143e-5ee849236fdc2%22	https://www.microsoft.com/en-us/microsoft-365/blog/wp-content/uploads/sites/2/2020/07/MSFT_RWTR_Visual3_W2_1200x627.png	C:/My%20Web%20Sites/2gether/www.microsoft.com/en-us/microsoft-365/blog/wp-content/uploads/sites/2/2020/07/MSFT_RWTR_Visual3_W2_1200x627.png	(from https://www.2gethr.xyz/post/home-offices-fail)
15:46:57	884855/884855	---M--	200	added ('OK')	image/jpeg	etag:%22bd58cd04b917067fe433a34849e4ffa2%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344bf8c57ff6c9b33e18_pantry.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5ed7344bf8c57ff6c9b33e18_pantry.jpg	(from https://www.2gethr.xyz/a-post-covid-19-workspace)
15:46:57	425197/425197	---M--	200	added ('OK')	image/gif	etag:%2289bb6b0d22a0707041ed3b0b0668d5b9%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce183fb3de6c4b05590c8_giphy%20(2).gif	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce183fb3de6c4b05590c8_giphy%20(2).gif	(from https://www.2gethr.xyz/post/home-offices-fail)
15:46:57	404823/404823	---M--	200	added ('OK')	image/gif	etag:%226874b1234cd9737933f38731e3140e58%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce18b9d90b7735ef478b0_giphy%20(1).gif	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce18b9d90b7735ef478b0_giphy%20(1).gif	(from https://www.2gethr.xyz/post/home-offices-fail)
15:46:59	418553/418553	---M--	200	added ('OK')	image/gif	etag:%227933275489682e07c03ae87fcc9ba76c%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce11177bd806ac37f7cf6_giphy.gif	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601ce11177bd806ac37f7cf6_giphy.gif	(from https://www.2gethr.xyz/post/home-offices-fail)
15:46:59	75925/75925	---M--	200	added ('OK')	image/gif	etag:%2299e828149a2825819b1d275cfc698dae%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601d0399464dc6783e281706_GIF01.gif	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601d0399464dc6783e281706_GIF01.gif	(from https://www.2gethr.xyz/post/humanizing-workspaces)
15:47:00	464205/464205	---M--	200	added ('OK')	image/gif	etag:%221caca031ae1899115121d383f2716178%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601d03c5d73d755c82663b04_GIF02.gif	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601d03c5d73d755c82663b04_GIF02.gif	(from https://www.2gethr.xyz/post/humanizing-workspaces)
15:47:00	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2030%20May%202023%2010:16:59%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/2gether/www.googletagmanager.com/gtm.10b5445.delayed	(from https://www.2gethr.xyz/old-home)
15:47:01	77716/77716	---M--	200	added ('OK')	image/jpeg	etag:%229fcc127a7da78f260546d44350edc598%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/5ef6d2348382e08461e90569_about-picture-min.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/5ef6d2348382e08461e90569_about-picture-min.jpg	(from https://www.2gethr.xyz/old-home)
15:47:03	940146/940146	---M--	200	added ('OK')	image/png	etag:%2226a034b41410522cfc5ca737ce28275e%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaace856a2d64cc757f5e7_pottery.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaace856a2d64cc757f5e7_pottery.png	(from https://www.2gethr.xyz/old-home)
15:47:04	1115350/1115350	---M--	200	added ('OK')	image/png	etag:%2284c136b9fbd742cc394b82101e40a75c%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaacc3cd7d37088b208eef_salsa.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaacc3cd7d37088b208eef_salsa.png	(from https://www.2gethr.xyz/old-home)
15:47:04	1048/1048	---M-Z	200	added ('OK')	text/css	etag:W/%22418-Hw0qmsqoMA8KBwmAyLQU8TSFEz4%22	https://cdn.jsdelivr.net/npm/locomotive-scroll@3.5.4/dist/locomotive-scroll.css	C:/My%20Web%20Sites/2gether/cdn.jsdelivr.net/npm/locomotive-scroll@3.5.4/dist/locomotive-scroll.css	(from https://www.2gethr.xyz/old-home)
15:47:05	47098/47098	---M-Z	200	added ('OK')	application/javascript	etag:W/%22b7fa-a69aMWxl4fFFjBaH5kK8ULex6a0%22	https://cdn.jsdelivr.net/npm/locomotive-scroll@4.1.1/dist/locomotive-scroll.min.js	C:/My%20Web%20Sites/2gether/cdn.jsdelivr.net/npm/locomotive-scroll@4.1.1/dist/locomotive-scroll.min.js	(from https://www.2gethr.xyz/old-home)
15:47:06	1032650/1032650	---M--	200	added ('OK')	image/png	etag:%22858c691fd68f260c2f2c4ad055e46c76%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaabbfcd7d37777b20854b_yoga.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/5ddaabbfcd7d37777b20854b_yoga.png	(from https://www.2gethr.xyz/old-home)
15:47:06	440961/440961	---M--	200	added ('OK')	image/jpeg	etag:%224e7dc00599d683913e21dff246554951%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/60b74eb2c7d006745ae1430c_2018-01-28%2001.03%202-min.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/60b74eb2c7d006745ae1430c_2018-01-28%2001.03%202-min.jpg	(from https://www.2gethr.xyz/book-an-experience)
